ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415686118.40575,dbt3,52478,10,sekondquad,psql,,-1,2014-11-11 06:08:38.38561+00,2014-11-11 06:08:38.388619+00,2014-11-11 06:08:38.389064+00,f,"EXPLAIN
select
	l_orderkey,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	o_orderdate,
	o_shippriority
from
	customer,
	orders,
	lineitem
where
	c_mktsegment = 'AUTOMOBILE'
	and c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate < date '1995-03-10'
	and l_shipdate > date '1995-03-10'
group by
	l_orderkey,
	o_orderdate,
	o_shippriority
order by
	revenue desc,
	o_orderdate
LIMIT 10;",active,2014-11-11 06:08:38.389067+00
1415686118.40575,dbt3,52497,10,sekondquad,psql,,-1,2014-11-11 06:08:38.400047+00,2014-11-11 06:08:38.402292+00,2014-11-11 06:08:38.402672+00,f,"EXPLAIN
select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and o_orderdate >= date '1996-01-01'
	and o_orderdate < date '1996-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",active,2014-11-11 06:08:38.402674+00
1415686118.40575,dbt3,52508,10,sekondquad,psql,,-1,2014-11-11 06:08:38.402469+00,2014-11-11 06:08:38.405753+00,2014-11-11 06:08:38.405753+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 06:08:38.405773+00
1415686118.40575,dbt3,52511,10,sekondquad,psql,,-1,2014-11-11 06:08:38.402687+00,2014-11-11 06:08:38.405526+00,2014-11-11 06:08:38.405526+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 06:08:38.405545+00
1415686118.40575,dbt3,52513,10,sekondquad,psql,,-1,2014-11-11 06:08:38.402831+00,2014-11-11 06:08:38.405804+00,2014-11-11 06:08:38.405804+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 06:08:38.405824+00
1415686118.40575,dbt3,52504,10,sekondquad,psql,,-1,2014-11-11 06:08:38.40377+00,2014-11-11 06:08:38.406252+00,2014-11-11 06:08:38.406252+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 06:08:38.406259+00
1415686118.40575,dbt3,52516,10,sekondquad,psql,,-1,2014-11-11 06:08:38.404178+00,2014-11-11 06:08:38.40765+00,2014-11-11 06:08:38.407975+00,f,"EXPLAIN
select
	sum(l_extendedprice) / 7.0 as avg_yearly
from
	lineitem,
	part
where
	p_partkey = l_partkey
	and p_brand = 'Brand#33'
	and p_container = 'MED BOX'
	and l_quantity < (
		select
			0.2 * avg(l_quantity)
		from
			lineitem
		where
			l_partkey = p_partkey
	);",active,2014-11-11 06:08:38.407977+00
1415686178.41128,dbt3,55614,10,sekondquad,psql,,-1,2014-11-11 06:09:36.678939+00,2014-11-11 06:09:36.681993+00,2014-11-11 06:09:36.682352+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#33'
	and p_type not like 'SMALL BRUSHED%'
	and p_size in (36, 50, 21, 28, 1, 11, 9, 3)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;",active,2014-11-11 06:09:36.682354+00
1415686178.41128,dbt3,55404,10,sekondquad,psql,,-1,2014-11-11 06:08:53.013177+00,2014-11-11 06:08:53.015877+00,2014-11-11 06:08:53.016236+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%misty%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-11 06:08:53.016238+00
1415686178.41128,dbt3,55546,10,sekondquad,psql,,-1,2014-11-11 06:09:16.509086+00,2014-11-11 06:09:16.511363+00,2014-11-11 06:09:16.511686+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	c_count,
	count(*) as custdist
from
	(
		select
			c_custkey,
			count(o_orderkey)
		from
			customer left outer join orders on
				c_custkey = o_custkey
				and o_comment not like '%special%accounts%'
		group by
			c_custkey
	) as c_orders (c_custkey, c_count)
group by
	c_count
order by
	custdist desc,
	c_count desc;",active,2014-11-11 06:09:16.511688+00
