ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415684012.67943,dbt3,51083,10,sekondquad,psql,,-1,2014-11-11 05:33:32.592074+00,2014-11-11 05:33:32.597853+00,2014-11-11 05:33:32.597853+00,f,COPY supplier FROM '/home/sekondquad/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.597862+00
1415684012.67943,dbt3,51084,10,sekondquad,psql,,-1,2014-11-11 05:33:32.592581+00,2014-11-11 05:33:32.597767+00,2014-11-11 05:33:32.597767+00,f,COPY part FROM '/home/sekondquad/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.597779+00
1415684012.67943,dbt3,51085,10,sekondquad,psql,,-1,2014-11-11 05:33:32.59293+00,2014-11-11 05:33:32.598375+00,2014-11-11 05:33:32.598375+00,f,COPY partsupp FROM '/home/sekondquad/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.598386+00
1415684012.67943,dbt3,51086,10,sekondquad,psql,,-1,2014-11-11 05:33:32.593502+00,2014-11-11 05:33:32.598531+00,2014-11-11 05:33:32.598531+00,f,COPY customer FROM '/home/sekondquad/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.598548+00
1415684012.67943,dbt3,51091,10,sekondquad,psql,,-1,2014-11-11 05:33:32.599393+00,2014-11-11 05:33:32.603192+00,2014-11-11 05:33:32.603192+00,f,COPY orders FROM '/home/sekondquad/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.603208+00
1415684012.67943,dbt3,51116,10,sekondquad,psql,,-1,2014-11-11 05:33:32.676345+00,2014-11-11 05:33:32.678874+00,2014-11-11 05:33:32.678874+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 05:33:32.678886+00
1415684012.67943,dbt3,51089,10,sekondquad,psql,,-1,2014-11-11 05:33:32.596449+00,2014-11-11 05:33:32.599919+00,2014-11-11 05:33:32.599919+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-11 05:33:32.599931+00
1415684012.67943,dbt3,51115,10,sekondquad,psql,,-1,2014-11-11 05:33:32.676151+00,2014-11-11 05:33:32.678982+00,2014-11-11 05:33:32.678982+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 05:33:32.678987+00
1415684012.67943,dbt3,51117,10,sekondquad,psql,,-1,2014-11-11 05:33:32.676535+00,2014-11-11 05:33:32.678964+00,2014-11-11 05:33:32.678964+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 05:33:32.678973+00
1415684012.67943,dbt3,51118,10,sekondquad,psql,,-1,2014-11-11 05:33:32.676651+00,2014-11-11 05:33:32.679097+00,2014-11-11 05:33:32.679097+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 05:33:32.679104+00
1415684012.67943,dbt3,51119,10,sekondquad,psql,,-1,2014-11-11 05:33:32.677651+00,2014-11-11 05:33:32.679433+00,2014-11-11 05:33:32.679433+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-11 05:33:32.679439+00
